,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm13586,1.097290266,-0.090430585,0.10244117,-1.083465787,0.278601729,NA
Olfr99,6.170570843,-0.090382302,0.184140452,-0.553522001,0.57990602,0.813745871
Igsf9,28.90990699,-0.090378137,0.206167656,-0.440463008,0.659601799,0.857243256
Rrp9,448.3627822,-0.090359784,0.083501875,-1.083217642,0.278711831,0.568954376
Zswim1,173.2407042,-0.090343813,0.12391662,-0.729699144,0.465574105,0.736835525
Nampt,3884.043318,-0.09027982,0.034789489,-2.594881422,0.009462356,0.054410232
Rbm33,813.980567,-0.090249875,0.063132656,-1.429315843,0.152913475,0.399506618
Gm5540,3.263529104,-0.0902462,0.160277045,-0.595024315,0.551827218,0.795544331
Dok6,1.64576822,-0.090238167,0.126252895,-0.53876692,0.590047692,NA
Fn3krp,90.03270958,-0.090193973,0.156619057,-0.576145531,0.564516818,0.804292112
Slc25a12,812.1451183,-0.090184429,0.062885745,-1.433240497,0.15178912,0.397950667
Xk,13.0653685,-0.09015128,0.21247409,-0.405308859,0.685250495,0.870326925
Trpc4,114.6456096,-0.090148866,0.153771025,-0.58319023,0.559765247,0.800692577
Cdc73,760.3897228,-0.09011337,0.059738249,-1.508976028,0.131304909,0.362766882
Hnrnpdl,2029.938794,-0.090078043,0.045434294,-1.982830336,0.047386384,0.182477162
Gm45047,1.296386628,-0.09001222,0.112716808,-0.845692288,0.397724426,NA
Gm43684,2.433801241,-0.089937693,0.14069084,-0.621513271,0.534261965,NA
Scd4,1.231454705,-0.089905943,0.104725515,-1.098317252,0.272065981,NA
Gnaz,4.589793164,-0.089835409,0.182076704,-0.47658021,0.633661078,0.844213617
Elk3,1244.654851,-0.089822619,0.052537732,-1.710062106,0.087254389,0.278892545
Smim1,32.25159066,-0.089805285,0.206664311,-0.436106531,0.662759439,0.858636353
Hipk4,2.105877631,-0.089739652,0.132395537,-1.214120102,0.224701865,NA
Utp23,154.9771923,-0.089714384,0.119595166,-0.750259319,0.453098539,0.728264494
Mog,20.38722161,-0.089650988,0.214043584,-0.421570921,0.673338235,0.864373651
Sirpb1c,165.3634166,-0.08959133,0.141710895,-0.624212705,0.532487904,0.782389866
Alpk3,0.785674622,-0.089587941,0.089272899,-0.764362971,0.444650969,NA
Xkr5,1.579330984,-0.08951492,0.116639647,-1.423740395,0.154521636,NA
Pola1,141.9494075,-0.089487128,0.127116079,-0.704117359,0.481359691,0.747232885
Phc1,139.4481445,-0.089486612,0.126772772,-0.705789416,0.480319105,0.746720302
Snora17,8.316081599,-0.089470214,0.202955298,-0.451210118,0.651838118,0.854524625
Fbxo7,238.8170471,-0.089437476,0.112695613,-0.792752183,0.427922221,0.707201915
Gm14439,0.93891414,-0.089407438,0.095143917,-1.028578209,0.303677922,NA
Rmdn3,458.3648527,-0.089381186,0.080693192,-1.107959784,0.267879184,0.554701057
Gm26813,19.97358359,-0.08937501,0.213001249,-0.419538908,0.674822326,0.865051755
Gm48627,0.8397205,-0.08934656,0.092594898,-1.026323861,0.304738954,NA
Morn4,43.49780776,-0.089345237,0.18648432,-0.479853884,0.631331295,0.843325643
Rabggta,409.3322031,-0.089324716,0.084016278,-1.063017556,0.28777399,0.5783078
Gm43379,15.79860665,-0.089312229,0.2140324,-0.41832265,0.675711232,0.865089016
Tmem140,146.8394508,-0.089295972,0.125690132,-0.713117398,0.475773115,0.743571947
Gm23123,0.996115483,-0.089218156,0.086451946,-0.853433362,0.393419027,NA
Abi3bp,1.193741809,-0.089209975,0.105798595,-0.854214519,0.39298614,NA
Gm13328,1.4069993,-0.089190243,0.114392843,-0.654889812,0.5125387,NA
Gm37292,2.016189615,-0.089177019,0.128063213,-1.197162626,0.231243174,NA
Tnfsf8,52.8440271,-0.089168586,0.19217424,-0.466245694,0.641039646,0.84794021
Ccdc191,75.37358877,-0.089162064,0.167738672,-0.53128579,0.595220751,0.823660962
Ankrd54,148.2699431,-0.089155637,0.129740332,-0.684779765,0.493482906,0.756301927
Lime1,2.011575112,-0.08913083,0.128541886,-0.81447874,0.415370747,NA
Plin4,2.36934419,-0.089112863,0.134491403,-0.758030414,0.448432775,NA
Gm20470,1.631997023,-0.08890349,0.119483443,-0.90930939,0.363186835,NA
Vsnl1,2.889843179,-0.088891446,0.153084052,-0.524643896,0.599830766,0.826093533
Gm49322,17.73243439,-0.088890003,0.213718508,-0.419187487,0.675079116,0.865051755
Rnf219,124.0017812,-0.088888106,0.141405379,-0.627368955,0.530417413,0.781312638
Sypl2,0.769899965,-0.08886135,0.086987985,-0.753460516,0.451173229,NA
Caln1,1.934566711,-0.088812651,0.133455739,-0.673728011,0.50048425,NA
2810029C07Rik,2.937784242,-0.088804425,0.149978155,-0.560946955,0.574833699,0.810505255
Lpin2,1234.745985,-0.088782866,0.048105994,-1.845994105,0.064893061,0.228813275
Gm14393,0.795522115,-0.088780988,0.087403002,-1.2408072,0.214676981,NA
Dnajc7,1392.276111,-0.088769109,0.05004154,-1.773645477,0.07612181,0.254924328
Pgbd1,4.568288766,-0.088744797,0.172533641,-0.468649102,0.639320474,0.847124566
Tcfl5,0.873183812,-0.088645376,0.093636091,-1.030714791,0.302674587,NA
AC129574.2,0.771744669,-0.088628757,0.087989819,-0.999308777,0.317645135,NA
A330074K22Rik,6.272370825,-0.088589305,0.19493789,-0.412713693,0.679816391,0.867376045
Gm46440,1.125860018,-0.088584852,0.092236191,-0.718600045,0.472387385,NA
4930404N11Rik,155.1444002,-0.088553573,0.136725848,-0.646860752,0.517722069,0.773087633
Triobp,746.8616154,-0.08855213,0.065299709,-1.355745284,0.175180226,0.434516978
Prpf19,1489.637674,-0.08853393,0.045464315,-1.947590103,0.051464029,0.193471083
Gbp11,14.56192869,-0.088514016,0.212425022,-0.436047084,0.662802568,0.858636353
Ccdc25,444.142462,-0.088369954,0.075074936,-1.178164976,0.238730842,0.518887001
Gm7645,3.008142839,-0.088366728,0.155073832,-0.62161182,0.534197147,0.783716211
Zfp335os,16.92506641,-0.088353529,0.213529891,-0.407404755,0.683710735,0.86963499
Gm15793,4.29658169,-0.088348795,0.178689494,-0.501412051,0.61608116,0.835700221
Rbm28,1207.798531,-0.088343738,0.050609158,-1.7462808,0.08076217,0.265667201
Gm7019,6.894467335,-0.088325559,0.194660491,-0.487852573,0.62565427,0.840957886
Gm9889,0.953662071,-0.088286676,0.083539088,-1.343963317,0.178960249,NA
Ecscr,1.347126806,-0.088277138,0.110513014,-1.126835802,0.259811911,NA
Psmf1,505.0262775,-0.08819948,0.076977149,-1.146213114,0.251706983,0.53540207
Tnfrsf11a,1217.086423,-0.088182175,0.053108546,-1.660432806,0.096827415,0.298662918
Sh3bp5l,355.6854524,-0.088163494,0.090607904,-0.971138164,0.331479482,0.62314126
Hnrnpul1,2646.124594,-0.088108236,0.040086116,-2.197853265,0.027959564,0.125000712
Snrpert,58.84978028,-0.088103369,0.199076043,-0.443489443,0.657411754,0.855902902
2610028D06Rik,1.511770913,-0.088059395,0.115281277,-0.891907551,0.372442487,NA
Bcam,27.54690149,-0.088029386,0.214032208,-0.414200536,0.678727249,0.866740338
4833422C13Rik,0.89070311,-0.08800777,0.090734993,-1.254994671,0.209480695,NA
Gm6583,7.684862744,-0.087978003,0.197139504,-0.497955264,0.618515574,0.837016589
Gm19196,1.46844807,-0.087963363,0.117192693,-0.733783624,0.463080623,NA
Odf3b,1.050515998,-0.087949921,0.086760237,-1.377016479,0.168507153,NA
Pfkfb4,764.0959724,-0.087949572,0.071448514,-1.229986807,0.218702045,0.492368834
Gm16409,7.205903594,-0.087931277,0.199266001,-0.446607666,0.65515836,0.855310297
Gm15234,0.65772892,-0.087879654,0.080676676,-0.930599377,0.352060837,NA
Gm29123,1.366090316,-0.087872408,0.113419811,-0.851132911,0.394695525,NA
Usp54,121.0546024,-0.087865245,0.135520048,-0.647788533,0.517121733,0.773020232
Gm15621,1.819313418,-0.087836328,0.134319846,-0.430710901,0.666678592,NA
Rbck1,1233.427583,-0.087826043,0.050393185,-1.741960963,0.081515275,0.267327025
AC133498.1,6.944780701,-0.087767951,0.192402206,-0.513856023,0.607352656,0.830831674
Gm22581,2.523370742,-0.087751402,0.142619438,-0.658527278,0.510199375,NA
Fndc1,1.153700749,-0.087741939,0.103391405,-1.081358623,0.27953762,NA
Mta1,900.8157057,-0.087701153,0.061403784,-1.428093917,0.153264828,0.39992036
Gm42067,5.922773412,-0.087666022,0.184765838,-0.494237929,0.621138156,0.838367585
Gm13213,1.075876289,-0.087613941,0.086098757,-1.385776327,0.165815213,NA
AB124611,524.1801633,-0.087605553,0.077334335,-1.13389381,0.256839094,0.542119813
Gm22314,2.460199877,-0.087591271,0.141565906,-0.655687196,0.512025409,NA
Btrc,276.5836643,-0.087559943,0.1057765,-0.828058779,0.407637213,0.689292226
Scaf1,1998.861093,-0.08755615,0.045339226,-1.931075974,0.053473658,0.199306414
E130114P18Rik,3.497472809,-0.08754063,0.159272112,-0.568099234,0.569967588,0.808201701
Hcn3,14.44579706,-0.087518361,0.213619604,-0.3989152,0.689955689,0.872403828
Adora2a,13.60295238,-0.087454146,0.211344063,-0.368335098,0.712623385,0.883991389
D030068K23Rik,1.852068679,-0.087451504,0.126184753,-0.682252396,0.495079368,NA
Shroom4,10.00365383,-0.087423527,0.206315615,-0.421044478,0.673722603,0.864603846
Mzt2,291.7842759,-0.087408081,0.102038064,-0.858010329,0.39088676,0.677293586
Gm13341,6.846446936,-0.087406634,0.192520043,-0.553631788,0.579830867,0.813740196
Nolc1,1453.710089,-0.087380872,0.046643535,-1.874190647,0.060904153,0.218326706
Zrsr2,400.4021838,-0.087374197,0.080686796,-1.083236859,0.278703303,0.568954376
Ermp1,460.7142287,-0.087336815,0.082121395,-1.063629411,0.287496614,0.578182231
Gm25948,1.417845181,-0.08730334,0.112080536,-1.123722618,0.261130718,NA
Cd79a,0.845540174,-0.087300381,0.092747704,-0.746749644,0.455214697,NA
Gm38057,7.737109029,-0.087242969,0.197106358,-0.457270042,0.64747696,0.852471705
Krt19,0.733651791,-0.087232333,0.084437102,-0.954727615,0.339715461,NA
Gcc1,356.5144212,-0.087217346,0.085032412,-1.026690471,0.304566238,0.595441202
Trmu,158.4942302,-0.087217293,0.12425857,-0.702486969,0.482375525,0.747874421
Rabep2,346.9548995,-0.08703773,0.095955023,-0.906801056,0.364512011,0.654434328
Dock3,18.24042989,-0.087036001,0.212460941,-0.406698119,0.684229722,0.869848032
Il11,1.081649194,-0.087033999,0.097841597,-0.851546155,0.394466036,NA
Atp10a,239.9923087,-0.087029978,0.106640933,-0.817220385,0.413802495,0.694562397
Gm23301,7.984432628,-0.087016619,0.1999755,-0.418845387,0.675329132,0.865051755
Ociad1,1586.456832,-0.086936946,0.045274011,-1.920119445,0.054842814,0.202501753
Hist1h2bp,1.195524039,-0.08690626,0.103474077,-1.338513564,0.180729082,NA
Plrg1,551.3227085,-0.086905098,0.076429701,-1.137237156,0.255439158,0.540384269
Gm5928,0.70950136,-0.086862397,0.082235298,-1.192373205,0.233114942,NA
Gucy2g,1.784342525,-0.086855003,0.126343534,-0.595726555,0.551357915,NA
Cetn4,12.10548433,-0.086813666,0.212614255,-0.407214357,0.683850558,0.86963499
Gm16335,1.134611065,-0.086771624,0.098161153,-0.731440564,0.464510096,NA
Abcd1,1483.588721,-0.086769011,0.049326681,-1.757963731,0.078753681,0.260814991
Kctd2,342.964407,-0.086695393,0.0932274,-0.927546236,0.353642998,0.645405471
Prrc2c,2263.958792,-0.086671329,0.054901322,-1.57878923,0.11438441,0.332959129
Nell1,3.436625948,-0.0866638,0.151389657,-0.781808516,0.434327116,0.712398903
Mrpl22,234.6812768,-0.086663346,0.112923592,-0.768273587,0.442324663,0.719301395
Gm43127,9.017442845,-0.08664284,0.202045751,-0.426261264,0.66991748,0.862039919
Gm6085,1.562428538,-0.086430295,0.11650699,-0.884179261,0.376599452,NA
Tecpr2,299.8497674,-0.086405848,0.089538044,-0.966029384,0.334029478,0.626329532
Ndufa4,884.1472443,-0.08635058,0.061752259,-1.398631963,0.161923376,0.413952891
Dhfr,56.35508305,-0.086343782,0.187932138,-0.460896904,0.644872573,0.85070877
Lum,1.170525894,-0.086330737,0.089516391,-1.417110329,0.156450673,NA
Gm25604,1.133769654,-0.086330257,0.105093641,-0.793901557,0.427252743,NA
AC153140.1,0.6781534,-0.086291738,0.080053108,-0.928551061,0.353121794,NA
Tnfrsf1a,3054.009928,-0.086173864,0.036203102,-2.380263571,0.017300259,0.087176663
Hcls1,5167.031501,-0.086164941,0.034346368,-2.508568471,0.012122147,0.066580421
Mrpl3,745.5442974,-0.086144893,0.065923331,-1.307393083,0.191079245,0.456412083
Gm13477,4.050659862,-0.086094251,0.162457907,-0.428318971,0.668418909,0.861083784
Plb1,0.777792192,-0.086064274,0.076024504,-1.256363262,0.208984295,NA
Sharpin,709.7423363,-0.086059813,0.069696667,-1.234030385,0.217191582,0.490223537
Itpka,5.701014135,-0.08605814,0.184560462,-0.506891356,0.612231051,0.833435309
Tulp2,3.029313368,-0.086044127,0.156464226,-0.598023176,0.549824469,0.794004995
Gm13657,8.772938537,-0.086029647,0.20311021,-0.426551374,0.669706122,0.861905422
1700003E16Rik,6.462018106,-0.086029465,0.18247747,-0.445164879,0.656200606,0.855824061
Catip,7.089533183,-0.085983924,0.176416526,-0.567178165,0.570593141,0.808232552
Mcf2l,203.2496035,-0.085953287,0.133596943,-0.626732608,0.530834526,0.781550787
Nkapd1,348.3173287,-0.085952064,0.086619282,-0.992370503,0.321016822,0.612871088
Siah2,273.6089435,-0.085857067,0.100315251,-0.854827949,0.392646403,0.67845938
AC119957.1,2.359730064,-0.085855739,0.139940621,-0.638274849,0.523294781,NA
2410006H16Rik,92.72992162,-0.085812968,0.158906281,-0.539618758,0.589459978,0.820397635
Tsr2,176.4550779,-0.085718495,0.127756739,-0.671815229,0.501701332,0.761842284
Vwa3b,1.017708078,-0.085702387,0.097193589,-1.05159905,0.292983544,NA
Selenoi,409.2326074,-0.085689736,0.084575818,-1.013399228,0.310869508,0.602340006
Kif17,1.434136213,-0.08568212,0.112927397,-0.720153702,0.471430366,NA
Tnn,0.853107293,-0.085656182,0.089886711,-0.75851804,0.448140918,NA
Qsox1,583.2367888,-0.085628297,0.069565418,-1.232080776,0.217918912,0.491421613
Gm45309,3.386832632,-0.085510609,0.14552964,-0.456029904,0.648368475,0.852949477
Gm15764,13.22138933,-0.085441861,0.212496546,-0.408484432,0.682918058,0.869202719
Shisa3,3.846377816,-0.085433034,0.154749025,-0.641422739,0.521248063,0.775111037
Mir146,0.65897434,-0.085372859,0.07901475,-1.1549221,0.248122329,NA
Mir22hg,867.7236874,-0.085359106,0.067090861,-1.271651086,0.203497117,0.4726957
Gm43696,1.235950492,-0.085358098,0.107901115,-0.685626075,0.492948934,NA
Gm2981,71.14672016,-0.08535088,0.165933053,-0.514807693,0.606687409,0.830717664
Cdip1,498.6606681,-0.085332407,0.08409149,-1.014049015,0.310559364,0.602051585
Xpo1,1959.573858,-0.085320413,0.039995988,-2.1336276,0.032873277,0.140171861
Sh3d19,148.0045758,-0.085236954,0.159877396,-0.533384412,0.593767506,0.822991041
Gm12989,88.3547868,-0.085231459,0.151954819,-0.560689387,0.575009304,0.810505255
2310039H08Rik,129.3956717,-0.085218802,0.134397342,-0.635635842,0.525013803,0.777735742
Ptges3,1133.506169,-0.08519925,0.064120371,-1.328574403,0.183988422,0.446749915
Gm20427,3.831512051,-0.085161203,0.171363229,-0.444316573,0.656813721,0.855824061
Fign,1.41886892,-0.085126237,0.107215239,-0.764069507,0.444825823,NA
Tctex1d4,9.212740219,-0.085104076,0.207193455,-0.39875882,0.690070923,0.872403828
9930104L06Rik,266.4275507,-0.0851039,0.102396469,-0.832341827,0.405216028,0.688324754
C430042M11Rik,2.15670614,-0.08500182,0.128865379,-0.941982836,0.346201428,NA
Ptdss2,408.9145266,-0.084997665,0.094719697,-0.897184374,0.369620542,0.658585786
Lta,1.048995015,-0.084957087,0.096587872,-1.29737089,0.194503604,NA
4931428F04Rik,38.3198109,-0.08491349,0.192823259,-0.440067967,0.659887882,0.857334203
Gm45756,1.668641177,-0.084848253,0.117914583,-1.144233037,0.252527005,NA
Snx2,4822.650851,-0.08481306,0.036876798,-2.299581424,0.021471946,0.102865155
Arhgap6,481.4007794,-0.084809136,0.078885964,-1.072374184,0.283551999,0.57427595
Wac,1153.107563,-0.084737192,0.056121426,-1.509782872,0.131098837,0.362577945
Unc45b,0.8259671,-0.084728454,0.087728144,-0.630047419,0.52866356,NA
Nob1,532.8716366,-0.084694291,0.073899786,-1.146400531,0.251629463,0.53540207
Gm10263,44.32147531,-0.084670282,0.184845113,-0.458793465,0.646382488,0.85172572
Wdr17,1.365341519,-0.084663302,0.109677678,-0.851067388,0.39473192,NA
Zpbp,8.017108899,-0.084655056,0.191193957,-0.430283505,0.666989425,0.860767316
Acat3,4.154014625,-0.084640295,0.160914129,-0.723690834,0.469255562,0.739181733
Bvht,1.026859669,-0.084629463,0.095098367,-0.822748215,0.410651191,NA
Cfhr2,3.533691636,-0.0846275,0.156133881,-0.852209851,0.39409763,0.67971836
Rreb1,1417.870911,-0.084563311,0.056878144,-1.486856301,0.137052768,0.372719773
Gm9903,3.410559139,-0.084560946,0.158991636,-0.440222453,0.659775999,0.857334203
Arl6ip6,266.3949739,-0.084544615,0.099591587,-0.848081842,0.396392394,0.682290513
Gm47862,1.089529717,-0.084528206,0.097660532,-0.835210343,0.403599287,NA
Herc4,624.2849821,-0.084509311,0.072197598,-1.169377735,0.242251476,0.523095186
Gm38386,2.525930689,-0.084484966,0.151018471,-0.60955608,0.542155913,NA
9230116N13Rik,10.3837829,-0.084476281,0.207945389,-0.419340678,0.674967172,0.865051755
Usp13,3.165973865,-0.084433427,0.155025894,-0.508586639,0.611041996,0.832792807
Dnah11,1.868218795,-0.084429697,0.106158378,-1.008873316,0.313035394,NA
Fank1,2.21329073,-0.08442387,0.128235989,-1.180051786,0.237979619,NA
Lonrf3,1459.071445,-0.084406634,0.065015094,-1.298516772,0.194109817,0.459559337
Rtn4r,3.06265952,-0.084377286,0.149865686,-0.581532528,0.560881602,0.801649805
Gm37860,0.910527749,-0.084361473,0.093537105,-0.754145321,0.450761966,NA
Rpl21,1265.31205,-0.084355717,0.162440271,-0.519544219,0.603381285,0.828628567
Slc9a8,574.765389,-0.084348613,0.073046818,-1.154966494,0.248104148,0.530425206
Gm15920,472.3329021,-0.084297473,0.210972408,-0.391892459,0.695137675,0.874954862
9030407P20Rik,22.42503031,-0.084260643,0.211482674,-0.397590933,0.690931745,0.872861237
Gm38192,2.361947258,-0.08424293,0.137655136,-0.69869989,0.484739603,NA
Tchp,174.9405938,-0.084230426,0.12083277,-0.69825072,0.485020412,0.750101059
Gm4540,7.21787001,-0.084171131,0.201356688,-0.42369774,0.671786263,0.863549343
9130008F23Rik,2.185664861,-0.084136635,0.133075153,-0.783051773,0.43359671,NA
Gm20753,1.794501046,-0.084110717,0.121507914,-0.668293402,0.503946324,NA
Gm42815,0.938576316,-0.084091137,0.093162568,-1.014602007,0.310295582,NA
Gm10241,238.5465896,-0.084010644,0.165040167,-0.508446266,0.611140414,0.832792807
4930552P12Rik,4.467591891,-0.084005861,0.177558226,-0.422621462,0.672571466,0.863877177
Zfp516,1198.61308,-0.083987561,0.051886498,-1.618636523,0.105525492,0.315656992
Bicral,282.7191681,-0.083982329,0.098191669,-0.85481631,0.392652847,0.67845938
Gm45151,3.652096325,-0.083980517,0.173676731,-0.449806543,0.65284994,0.854703342
Gm44429,1.285945847,-0.083973331,0.108241796,-0.824723048,0.409528844,NA
Zfp830,239.9271858,-0.083964541,0.103043777,-0.814188173,0.41553716,0.695777315
Coro1a,5040.174178,-0.083949653,0.039193984,-2.141538476,0.032230639,0.138125196
Gm31513,0.73204564,-0.083931467,0.082993848,-1.18049247,0.237804404,NA
4930423D22Rik,1.108788084,-0.083929367,0.101535955,-1.063891138,0.287378018,NA
Acrbp,52.64086266,-0.083913619,0.180402161,-0.462972431,0.643384129,0.849648299
Exosc10,936.5988851,-0.083907707,0.061133316,-1.373140225,0.169708758,0.426385987
Gpr15,11.20641403,-0.08389697,0.209324203,-0.415774933,0.677574703,0.865611072
Rab5if,1372.123655,-0.083877209,0.046099454,-1.819745964,0.0687977,0.237851059
Hmox1,49115.68546,-0.083829958,0.023434376,-3.577238759,0.000347243,0.003559571
Map7d2,8.428978671,-0.08380409,0.199176363,-0.450082366,0.652651052,0.85468101
Ppm1g,1488.926697,-0.083749328,0.050902529,-1.645513576,0.099863945,0.304301519
Mob3c,286.4004042,-0.08374456,0.099025043,-0.844446084,0.39842018,0.683857472
Gm10076,207.0985899,-0.083733572,0.205163445,-0.402641442,0.687212018,0.871286954
Pcdhgc5,12.12221509,-0.083700033,0.212173436,-0.39688058,0.691455526,0.873074291
Pcnt,368.1766603,-0.083662144,0.098185316,-0.851671534,0.394396424,0.679941904
Fgl1,0.679560123,-0.083591639,0.079408764,-1.157354647,0.247127495,NA
B3galt4,116.0798951,-0.083557814,0.146516052,-0.566492633,0.571058939,0.808467053
Gm17110,3.67400481,-0.083543116,0.165950006,-0.518182019,0.604331279,0.829270918
Tia1,416.6093182,-0.083520179,0.091861302,-0.908471039,0.363629408,0.653414957
Nat2,74.02243294,-0.083493326,0.169019535,-0.494074707,0.62125342,0.838370188
Pcdh18,1.642761923,-0.083471658,0.120348049,-0.714499752,0.47491821,NA
