,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm12516,1.45596122,-0.116769151,0.125591259,-0.901461453,0.36734302,NA
Sucla2,1870.325041,-0.116653808,0.090462782,-1.283281705,0.1993934,0.444998016
Sp5,6.172923673,-0.116587264,0.175898076,-0.672690239,0.501144379,NA
Smarcc1,782.7420502,-0.116528364,0.131575579,-0.880373988,0.378656743,0.615634513
Abhd16b,1.048618052,-0.116482719,0.10740565,-1.054845858,0.291495827,NA
Ccng2,691.1595977,-0.116458276,0.090125882,-1.279174813,0.200835503,0.446914159
Dcaf15,249.325154,-0.116438948,0.129575387,-0.839090593,0.401418475,0.634854384
Bdh1,667.8056679,-0.116421046,0.089116573,-1.290914306,0.196733394,0.441803569
Ttc33,569.446383,-0.116405163,0.08847412,-1.329211372,0.183778244,0.429524834
Zc3h7a,438.0601305,-0.116398579,0.107679102,-1.050900297,0.293304384,0.540488591
Rbm4b,209.0279318,-0.116334093,0.102133337,-1.148071939,0.250938867,0.500689094
Mrpl19,375.4703408,-0.116325795,0.097144588,-1.198228803,0.230827955,0.478769913
Kank3,225.1933715,-0.116318944,0.114383215,-1.028117668,0.303894481,0.549474067
Nrg1,63.24803625,-0.116238468,0.153084772,-0.753244887,0.45130277,0.673273308
Slc39a7,47.83412131,-0.116180447,0.155162671,-0.729935469,0.465429631,0.683857788
Trmt61b,83.78375922,-0.116140662,0.146613695,-0.771728652,0.440275157,0.666972528
Mettl5os,7.581643557,-0.116065801,0.187965517,-0.662727532,0.507505073,NA
Gm44081,2.204066476,-0.116065345,0.139369333,-0.938442217,0.348017199,NA
Yjefn3,284.4012591,-0.116063884,0.11999322,-0.947957407,0.343151138,0.585067333
Sdr39u1,300.74712,-0.116006961,0.091769791,-1.263575859,0.206382303,0.452892301
Gm6750,1.828380226,-0.115816177,0.135904132,-0.817077926,0.413883897,NA
Serpinh1,373.7354618,-0.115800011,0.152294183,-0.845423233,0.397874577,0.630846465
Tpr,1096.878731,-0.115788076,0.135814233,-0.792744066,0.427926951,0.656837797
Ezh1,1119.126789,-0.115765869,0.134505409,-0.797570011,0.42512006,0.654642265
Tspan10,1.827212521,-0.115724609,0.126553173,-0.798722224,0.424451497,NA
Gm8738,2.382495306,-0.115703244,0.144349259,-0.884572564,0.37638721,NA
Lypd6b,100.467067,-0.11570231,0.142541117,-0.783660702,0.433239227,0.661479528
Gabre,6.149229892,-0.115641314,0.171519442,-0.834423584,0.404042332,NA
Rusc2,2197.364431,-0.115608802,0.132023135,-0.829784637,0.406660558,0.638895632
Ssr2,718.61108,-0.115603009,0.109828444,-1.045038616,0.296005123,0.543056685
Rbbp6,1199.806287,-0.115545298,0.122657412,-0.892579794,0.372082244,0.609715296
Fxr1,756.0513473,-0.115510308,0.09628603,-1.200848521,0.229809966,0.477584703
Eprs,1090.373055,-0.115456695,0.12073353,-0.931368726,0.351662863,0.592101121
Ndufs1,1624.704702,-0.115442772,0.09246801,-1.2367707,0.216172223,0.462424126
Obox3-ps7,3.162748643,-0.115419551,0.149001006,-0.409244049,0.682360571,NA
Nsl1,14.73869115,-0.115389219,0.1946664,-0.543894076,0.586514366,NA
Gm9176,1.973204595,-0.11537554,0.120403242,-0.934271397,0.350163915,NA
Cntn5,39.70210522,-0.115312802,0.189105054,-0.482401769,0.629520565,0.794741578
Gm49209,1.714216909,-0.11530267,0.132949762,-0.786417826,0.431622744,NA
Gm29538,11.28013821,-0.115294728,0.159331335,-0.675803716,0.499165275,NA
Gm26798,1.748369686,-0.115266785,0.133141356,-0.894367383,0.371125358,NA
Slc43a3,17.34785946,-0.115234641,0.194436882,-0.714298103,0.475042865,NA
Gtf3c4,643.9433578,-0.115217238,0.092101231,-1.242186799,0.214167649,0.460206042
Cep85,202.259807,-0.115115043,0.121354965,-0.94343392,0.345459,0.587442117
Caml,522.4313719,-0.115097576,0.117676704,-0.992114275,0.321141784,0.565729874
Gm5863,1.677809065,-0.115073261,0.132282324,-0.724901965,0.468512175,NA
Gm12963,9.425444374,-0.115044427,0.193904301,-0.681737307,0.495405073,NA
Cops7b,230.6650484,-0.115008284,0.099893927,-1.154177722,0.248427314,0.498172455
Chrna3,15.26066295,-0.114953296,0.193114021,-0.545844021,0.585173161,NA
Shkbp1,117.5132507,-0.114939468,0.144904552,-0.826751616,0.408377859,0.640378599
Zfp746,407.1774947,-0.114933752,0.133312798,-0.827594543,0.40790016,0.640024697
A930002C04Rik,1.625862891,-0.114840696,0.115224669,-0.970328436,0.331882807,NA
Zswim8,1982.595676,-0.11483192,0.120077025,-0.920940807,0.357081332,0.596267989
Rpl36al,6.248587538,-0.114782278,0.185092804,-0.735482672,0.462045589,NA
Gm12799,3.880874004,-0.114761803,0.150583938,-0.794034842,0.427175148,NA
Fhad1,168.8686184,-0.114755099,0.183012443,-0.625124799,0.531889153,0.730270235
Gm28703,2.340237801,-0.114744142,0.125313535,-0.969611638,0.33224011,NA
Gm43127,1.214262019,-0.114660329,0.113548594,-1.013384726,0.310876432,NA
Lmf1,230.3121085,-0.114651205,0.120843296,-0.898291454,0.369030188,0.606940211
Mrpl16,301.5649131,-0.11463055,0.118508287,-0.969133165,0.332478752,0.576159896
Ccdc33,18.77798109,-0.114592592,0.193733819,-0.829131618,0.407029934,NA
Slc4a7,508.5353034,-0.114584867,0.140880477,-0.78326986,0.433468658,0.661714012
Ccdc36,4.711215601,-0.114577949,0.169626743,-0.479292597,0.631730488,NA
Peg10,291.238885,-0.114571906,0.161753502,-0.799049321,0.424261814,0.653880201
Ccl22,2.442734528,-0.114571523,0.151204584,-0.580001194,0.561913812,NA
Gm29325,2.846569559,-0.114568827,0.15359581,-0.627306518,0.530458332,NA
Gm20219,13.67098008,-0.114534626,0.193089375,-0.727270336,0.467060366,NA
Dmrtb1,8.177883074,-0.114510984,0.184729545,-0.528284006,0.597302231,NA
Smarca5-ps,2.613139376,-0.114466176,0.151848831,-0.836322025,0.402973766,NA
Fbxo6,260.9893579,-0.114464636,0.100131234,-1.17593703,0.23962004,0.488551826
Gm3807,1.769022757,-0.114459358,0.109902069,-0.990439464,0.321959364,NA
Gm31479,2.97300376,-0.11440046,0.161417073,-0.570510743,0.568331338,NA
Aftph,1093.542636,-0.114386015,0.102609068,-1.098556875,0.271961397,0.520920732
Gm28229,11.55991517,-0.114372397,0.193045526,-0.562420536,0.57382953,NA
Sema7a,2250.574945,-0.114333426,0.122150595,-0.894954493,0.370811415,0.608743042
Cops2,1307.624038,-0.114318544,0.095081189,-1.198996262,0.230529399,0.478530886
Gm47813,1.676750095,-0.114318229,0.102700373,-1.020831766,0.307334152,NA
Mtss1,588.9254942,-0.114315873,0.107446012,-1.058107791,0.290006303,0.537671394
Gm3696,27.7947906,-0.114315443,0.19082424,-0.686843758,0.492181192,0.702484187
Oc90,1.295461938,-0.11431154,0.118904967,-0.89260247,0.372070096,NA
Rnf225,11.48711769,-0.114297419,0.19488517,-0.527561974,0.597803392,NA
Eef1akmt3,2.048699259,-0.114251594,0.136084007,-0.945730949,0.344285833,NA
Shroom1,113.0261384,-0.114249932,0.145663271,-0.76296987,0.445481365,0.67038193
4930527B05Rik,1.337834682,-0.114140407,0.110049101,-1.005941638,0.314443645,NA
Gm42814,1.330617332,-0.114114924,0.109309954,-0.991410916,0.321484972,NA
Coro1c,968.7857541,-0.114083846,0.144968811,-0.749281797,0.453687377,0.674877711
Dll4,43.40593497,-0.114017835,0.193141718,-0.709826749,0.477811579,0.693412355
Carmil2,702.978416,-0.113992683,0.132104329,-0.816416861,0.414261756,0.645285432
Vamp1,1839.078953,-0.113983008,0.101089517,-1.076094088,0.281885179,0.530613471
Gm15327,2.284951797,-0.113976255,0.14981642,-0.772116036,0.440045705,NA
Mettl26,361.4615214,-0.113948207,0.112045477,-1.033257615,0.301483357,0.547558592
Braf,1563.377127,-0.113924267,0.133896745,-0.78782196,0.430800854,0.659190139
Ptpn12,409.7367499,-0.113809527,0.087531958,-1.303348303,0.192455877,0.437057455
Flnc,66.36852248,-0.113809243,0.185615634,-0.604468186,0.545532414,0.739732401
Prkag2,1447.266751,-0.11380335,0.118854235,-0.917528016,0.358866019,0.597736684
U2af1,363.9676613,-0.11375591,0.114782513,-0.991774138,0.321307716,0.565819357
Taf11,393.1273612,-0.113746698,0.100084881,-1.13282647,0.257287133,0.506662005
Otop3,2.368042,-0.113738448,0.150287994,-0.790472871,0.42925166,NA
Leap2,0.957560062,-0.11368133,0.095028388,-1.191342652,0.233519096,NA
Fam47e,16.74495478,-0.113613776,0.190168768,-0.734681014,0.462533786,NA
Nap1l5,3908.842343,-0.113607727,0.114870481,-0.970345941,0.331874085,0.57549043
Rybp,377.6785823,-0.113487453,0.146366564,-0.756916048,0.44910016,0.672483951
C1rl,9.668350049,-0.113458139,0.179725012,-0.544496284,0.586100005,NA
Fip1l1,861.0650662,-0.113443303,0.110158681,-0.987199015,0.323545084,0.567904994
Rabepk,385.9739391,-0.113432221,0.105793896,-1.083582657,0.278549884,0.527984178
Ppia,7035.035654,-0.113405067,0.155054742,-0.77083826,0.440802806,0.667428959
Alyref,337.4542454,-0.113384598,0.101815069,-1.103871269,0.269648984,0.51905405
Gm27544,9.939704919,-0.113336369,0.190004451,-0.671138986,0.502131993,NA
Hras,1793.099918,-0.113335872,0.083635486,-1.365185207,0.172194847,0.417454846
Psme4,526.2326503,-0.113322916,0.122960275,-0.908716581,0.363499749,0.601726003
Triap1,260.3136391,-0.113314825,0.120460557,-0.977021692,0.328558414,0.572501677
Arrb2,496.37023,-0.113295437,0.152079826,-0.663300213,0.5071383,0.712613416
Rpap3,304.1825295,-0.113241142,0.128109076,-0.829183095,0.407000809,0.639157747
Tap1,66.04433231,-0.113223549,0.181431272,-0.478365947,0.632389766,0.796456717
1700018L02Rik,19.63180626,-0.113187424,0.193247729,-0.505891099,0.612933101,NA
Ext1,433.0394343,-0.113152176,0.145271197,-0.706563016,0.479838079,0.694643834
Gskip,523.6227026,-0.113150953,0.084641598,-1.338740541,0.180655153,0.425659649
Pcnx3,876.8983411,-0.113070902,0.105644287,-1.047419025,0.294906361,0.542296874
Gm44829,8.055661297,-0.113063038,0.189721449,-0.343644381,0.731113744,NA
Fbxl8,22.43126204,-0.112992928,0.187017568,-0.601695179,0.54737706,0.740986641
Pbk,7.236237779,-0.112945196,0.175468154,-0.837668471,0.402216926,NA
Dstyk,912.7545549,-0.112918127,0.120049141,-0.899282253,0.368502338,0.606545715
Lrrk1,77.3112227,-0.112852846,0.164608754,-0.600720078,0.548026444,0.741243473
9430038I01Rik,43.59141682,-0.112835192,0.16767028,-0.809765074,0.41807521,0.648808717
4933411K16Rik,2.038005985,-0.112822388,0.122559402,-0.855833742,0.392089748,NA
Sphkap,3297.362678,-0.112790671,0.136190752,-0.772632484,0.439739914,0.666504118
Gm19705,15.711806,-0.112788002,0.194098454,-0.645455877,0.518631803,NA
Timm9,388.4660145,-0.112750282,0.100730686,-1.13228988,0.257512583,0.50680924
Morc4,47.39163093,-0.112726034,0.184709709,-0.574798764,0.565427403,0.752898862
Abhd6,928.6715613,-0.112617121,0.104815221,-1.069891739,0.284668042,0.532826096
Wdr61,521.0020049,-0.11261298,0.109070602,-1.032974339,0.301615908,0.547558592
AC165271.1,73.51990808,-0.112562392,0.177844962,-0.506447988,0.612542194,0.784675688
D6Wsu163e,400.7182049,-0.112561589,0.121639468,-0.894763643,0.370913449,0.608810202
Las1l,533.871446,-0.112552643,0.135466402,-0.795162024,0.426519259,0.655874263
Gm8399,36.14429788,-0.112523472,0.17743796,-0.561951245,0.574149238,0.758547938
Gm31294,10.73293816,-0.112518513,0.195083376,-0.712720342,0.476018826,NA
Ubxn8,426.7136041,-0.112509998,0.098620471,-1.144522446,0.252407035,0.501794927
Cisd3,239.5909008,-0.112410299,0.098938194,-1.15068443,0.249862084,0.499902369
1110003F10Rik,4.324859598,-0.112371645,0.178029483,-0.511008119,0.609345372,NA
Hgfac,2.651876394,-0.112371515,0.142971135,-0.750178657,0.453147111,NA
Ano4,234.6445902,-0.112364054,0.122063778,-0.910346187,0.362639968,0.600957127
Inafm1,553.3078516,-0.112360104,0.09960312,-1.136030273,0.255943895,0.505476335
Uhrf2,616.5174177,-0.112356198,0.137917423,-0.806053293,0.420212121,0.65089171
Cdhr3,62.25034715,-0.112338227,0.194084183,-0.716584175,0.473630712,0.690088965
AC098838.1,3.021411852,-0.1122957,0.149805468,-0.854164029,0.393014111,NA
Gm7162,3.716667812,-0.112255795,0.166312469,-0.536271312,0.591771054,NA
Gm13821,1.723599495,-0.112230992,0.127431117,-0.955349877,0.339400792,NA
Mgat3,2760.230863,-0.112205936,0.116387221,-0.938200103,0.348141585,0.589127733
Osbpl10,270.2167354,-0.112161297,0.151885109,-0.675882816,0.499115049,0.706633945
Gm13217,11.56534491,-0.112118068,0.194812616,-0.71321968,0.47570983,NA
Gm36899,8.889378568,-0.112109438,0.190206532,-0.225623862,0.82149398,NA
AC167363.1,1.622516794,-0.112098696,0.120902616,-0.735122376,0.462264968,NA
Hmox2,719.2800208,-0.112085665,0.099511632,-1.122990034,0.261441727,0.510724179
Trpc6,266.5967793,-0.112067929,0.167468305,-0.666608252,0.505022397,0.711131346
Med29,154.2503721,-0.112052595,0.122972689,-0.910305723,0.362661301,0.600957127
Gm16333,3.468397739,-0.11196739,0.16589961,-0.735758279,0.461877815,NA
Eid1,2176.52738,-0.111963603,0.082440464,-1.344558521,0.178767846,0.42316684
Senp8,111.534854,-0.111947208,0.145087466,-0.828916033,0.407151922,0.639326956
Rit2,1013.973798,-0.111928357,0.096764772,-1.137327726,0.255401308,0.505013612
Tmem263,429.7303748,-0.111913115,0.085650908,-1.316091198,0.188143435,0.433543858
Qrich2,3.336895789,-0.111902341,0.164187695,-0.777291586,0.436986758,NA
Klhdc2,2195.560739,-0.111892902,0.08330484,-1.358672036,0.174250537,0.419009632
Nfasc,3219.258997,-0.111874736,0.131784802,-0.780013365,0.435383009,0.663036019
Ttc25,34.76624795,-0.111822926,0.19308006,-0.729647076,0.465605939,0.683975773
Kcnip2,2481.178209,-0.111753715,0.118243255,-0.891828869,0.372484666,0.610171269
Chrna1,22.54224789,-0.111751903,0.189765002,-0.55740142,0.577253195,0.760841922
Snrpf,158.4567568,-0.11169772,0.109626876,-1.006730006,0.314064539,0.558962774
Cep135,116.1889571,-0.111674308,0.139972123,-0.774415794,0.438684946,0.66593206
1700027A07Rik,4.667347828,-0.111673703,0.173608201,-0.507641496,0.611704784,NA
Gm13754,1.452006801,-0.111638044,0.11357721,-0.959777444,0.337167237,NA
Arel1,1602.224451,-0.111596549,0.134164762,-0.796096154,0.425976149,0.655276124
Taf15,540.1407075,-0.111585174,0.138226953,-0.759621408,0.447480919,0.671540226
AC163032.1,85.08838477,-0.111554998,0.14755936,-0.697050184,0.485771388,0.698860813
Ephb3,338.2635996,-0.111514694,0.131275501,-0.802140197,0.422471865,0.65265335
C030034I22Rik,32.8894856,-0.11148582,0.171077374,-0.766035755,0.443655028,0.668999291
Wdr75,328.8757712,-0.111432087,0.11594656,-0.942386559,0.345994766,0.587672907
6430590A07Rik,16.08315698,-0.111423767,0.195199787,-0.477539283,0.632978155,NA
Traf7,547.2670174,-0.111411979,0.109457261,-1.00427158,0.315247728,0.560098489
Gm26493,2.060399343,-0.111382674,0.140928066,-0.872094992,0.383156558,NA
Rrp1b,138.3089801,-0.111382664,0.150612482,-0.743410803,0.457233006,0.67691768
Mbd6,515.8103824,-0.111366204,0.111238861,-0.998159602,0.318201972,0.562722697
Gm26590,2.218880254,-0.111349276,0.123424407,-0.891610715,0.372601625,NA
8430429K09Rik,79.28865324,-0.111337683,0.160911925,-0.68607443,0.492666174,0.702575873
Gm43403,2.395673676,-0.111303811,0.124097985,-0.872686825,0.382833801,NA
Smc5,344.8138798,-0.111294907,0.103208101,-1.063172904,0.287703548,0.534949351
Gm20063,21.54919171,-0.111280338,0.191025706,-0.575391011,0.565026882,0.752569457
A630014C17Rik,3.903192262,-0.1112412,0.15159419,-0.638922789,0.522873162,NA
Asb4,10.96036309,-0.111226858,0.194433743,-0.890659294,0.373111979,NA
Syap1,595.7957568,-0.111163116,0.092535919,-1.222584684,0.221486601,0.467886081
Smug1,208.1112362,-0.111121206,0.121157282,-0.90281544,0.366623855,0.604539045
Gm20712,38.751584,-0.111079661,0.178264354,-0.565120651,0.571991703,0.757330371
Lyst,1051.470869,-0.111039726,0.142216843,-0.711128564,0.477004571,0.693128167
1700030K09Rik,101.1693822,-0.110893609,0.141825931,-0.758729494,0.44801439,0.671657123
A530017D24Rik,112.4245165,-0.110870498,0.151640554,-0.725184949,0.468338575,0.685739956
Rbm11,128.9932774,-0.110809325,0.127705009,-0.917216867,0.35902901,0.597869002
Hist1h3i,0.99249212,-0.110736459,0.105639966,-0.879265828,0.379257159,NA
Stxbp6,1438.996198,-0.110717342,0.134484272,-0.769824071,0.441404259,0.667859503
1600023N17Rik,8.231027325,-0.110715775,0.192917632,-0.774345808,0.438726321,NA
Ppil1,243.8379992,-0.110696751,0.116781011,-0.972911653,0.330597213,0.574356916
4930481B07Rik,12.23444665,-0.110639054,0.193485753,-0.497148173,0.619084566,NA
4930466K18Rik,40.61637102,-0.110456053,0.179110262,-0.58670369,0.557402729,0.747547388
Hps4,217.5434436,-0.110446174,0.142906114,-0.751625776,0.452276138,0.673934415
Usp13,282.2739789,-0.110426709,0.158623917,-0.633680184,0.52628956,0.726506271
Efna1,93.56504335,-0.110416549,0.142297118,-0.800259565,0.423560425,0.653537556
Stab2,27.8930641,-0.110374399,0.178796181,-0.675868363,0.499124226,0.706633945
Ube2v2,710.7687416,-0.110345674,0.12893567,-0.911459834,0.362053139,0.600597196
Gm38162,3.243705738,-0.110339564,0.153724957,-0.784168668,0.432941147,NA
Foxred2,245.7409561,-0.110282585,0.118865678,-0.833403082,0.404617437,0.637588166
Mylip,275.2938574,-0.110260351,0.145735839,-0.670406776,0.502598516,0.709222333
Gm28536,2.19714501,-0.110222786,0.123205475,-0.888609542,0.374212961,NA
Gm15560,1.483462582,-0.110200056,0.118395459,-0.937675369,0.348411266,NA
Kcnk13,140.9560724,-0.110146316,0.134682615,-0.806992065,0.419671055,0.650463663
Stx7,1811.417915,-0.110113104,0.074524008,-1.481689965,0.138422808,0.378224295
Pigs,952.4809225,-0.110112824,0.069921565,-1.55863333,0.11908319,0.354023426
Gm8113,1.671043131,-0.110073898,0.110968322,-0.970972749,0.331561849,NA
Zfp777,573.3611462,-0.110049898,0.095970084,-1.12586368,0.260223225,0.509491501
Cyc1,2640.672273,-0.110026921,0.081492426,-1.354845528,0.175466778,0.420324291
5031415H12Rik,1.613541454,-0.110025884,0.123496527,-0.884379636,0.376491312,NA
Ylpm1,1215.038566,-0.109998392,0.147939327,-0.693270224,0.488139986,0.700676965
Brix1,293.6018811,-0.109962328,0.091459029,-1.193302066,0.232751094,0.481269197
Gm37953,1.619125822,-0.109954944,0.120929374,-0.888285861,0.374387003,NA
Hells,27.19051322,-0.10992623,0.192339391,-0.50710282,0.612082676,0.784485342
Itgb7,9.694300577,-0.109916773,0.191761953,-0.419469069,0.674873355,NA
Gm22637,1.673755497,-0.10991064,0.132773067,-0.913089926,0.361195248,NA
Coq8a,667.3629862,-0.109906066,0.098617558,-1.088165614,0.276522002,0.52580698
Xpnpep1,574.4074334,-0.109868432,0.156041132,-0.629920064,0.528746885,0.727915757
Gm14267,2.229603112,-0.109855603,0.141397269,-0.736672054,0.461321805,NA
Gm7114,1.633845303,-0.109854942,0.12753084,-0.888799838,0.374110663,NA
Ptger4,23.41119509,-0.109819258,0.191352366,-0.704594518,0.481062611,0.695801635
Ndel1,1149.860324,-0.109791892,0.071039522,-1.531577517,0.125626724,0.363365264
Snx20,22.54871599,-0.109722711,0.189517598,-0.48452471,0.628013532,0.7939293
Neurog2,28.77365784,-0.109707699,0.190746857,-0.631560364,0.527674193,0.727600134
Mknk1,363.2911693,-0.109681927,0.109069619,-0.963709658,0.335191511,0.578472274
Dcx,158.2716867,-0.109637688,0.137605759,-0.808316031,0.418908676,0.649691838
Pdcd11,357.5696886,-0.109613359,0.126586581,-0.823046685,0.410481446,0.642009187
Gm38198,1.272057421,-0.109565052,0.106463857,-0.965765269,0.334161651,NA
Serpinf1,195.8440684,-0.109550285,0.147171815,-0.752448575,0.451781344,0.673605619
Ash2l,623.0540373,-0.109506319,0.088097924,-1.233061523,0.217552811,0.46423232
Gm37621,17.07628183,-0.109382089,0.194173832,-0.461441514,0.644481873,NA
Fbn1,159.9886478,-0.109327951,0.1753975,-0.633478707,0.526421082,0.726619793
Aplf,76.88701426,-0.109322369,0.153233969,-0.659612276,0.509502674,0.71436975
Phka2,266.7515249,-0.109286454,0.15585358,-0.670311948,0.502658952,0.709222333
Gm5525,3.8626795,-0.109285808,0.172005141,-0.53270028,0.594241072,NA
St8sia3os,19.46754449,-0.109279472,0.193198739,-0.326136246,0.744321275,NA
Mfsd4a,685.6322594,-0.109278569,0.107643788,-0.985890135,0.324187028,0.568568354
Map1s,1274.40294,-0.109248456,0.108611954,-0.976491038,0.328821187,0.572688808
Bbs7,202.3656018,-0.109242305,0.132633399,-0.826939369,0.408271428,0.640334645
Gm37092,2.177850707,-0.109221197,0.132187342,-0.743049995,0.457451412,NA
Dgat2l6,6.91871745,-0.109184102,0.181125461,-0.690444765,0.489914534,NA
Map3k5,377.3604315,-0.109180155,0.1523319,-0.628413794,0.529732903,0.728598954
Gm10471,2.338550035,-0.109139052,0.128493954,-0.725395437,0.468209471,NA
Tnfrsf13c,4.34184751,-0.108966539,0.169585882,-0.523265752,0.600789331,NA
Gm48550,0.938724467,-0.108886609,0.107016571,-1.011309771,0.311868191,NA
Cdh26,14.70426265,-0.108877025,0.190338056,-0.55871487,0.57635633,NA
Sbk3,10.38875169,-0.108844846,0.191870065,-0.49800927,0.618477508,NA
Gm37120,4.023091962,-0.108839656,0.1704451,-0.664371369,0.506452653,NA
Psenen,565.6315314,-0.108823585,0.086209908,-1.264062282,0.206207673,0.452681481
