,p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
Egr3.18,2.74E-36,-0.533619819,0.09,0.349,5.35E-32,22,Egr3
Abat.19,3.11E-36,0.456688985,0.714,0.518,6.06E-32,22,Abat
Plekhd1.1,3.21E-36,0.137831797,0.111,0.024,6.26E-32,22,Plekhd1
Ptprd.14,4.07E-36,0.505798754,0.548,0.331,7.94E-32,22,Ptprd
Atp5j.11,5.03E-36,0.356016269,0.996,0.99,9.81E-32,22,Atp5j
Camk2b.11,7.01E-36,-0.453453724,0.522,0.752,1.37E-31,22,Camk2b
Endod1.14,1.00E-35,0.38350677,0.567,0.329,1.96E-31,22,Endod1
Ina.14,1.12E-35,0.529019141,0.684,0.516,2.18E-31,22,Ina
Kif5b.14,1.26E-35,0.47590829,0.693,0.485,2.47E-31,22,Kif5b
Dgkz.19,1.37E-35,-0.51370465,0.335,0.582,2.67E-31,22,Dgkz
Rimkla,1.69E-35,0.197738982,0.175,0.052,3.30E-31,22,Rimkla
Cldn11.18,1.82E-35,0.271788697,0.591,0.323,3.55E-31,22,Cldn11
Paip2.10,2.14E-35,0.483641725,0.685,0.496,4.18E-31,22,Paip2
Gpx4.7,2.22E-35,0.304259133,0.998,0.993,4.33E-31,22,Gpx4
Ndufb2.10,2.49E-35,0.390971699,0.951,0.894,4.86E-31,22,Ndufb2
Ndufb9.6,2.54E-35,0.356571119,0.992,0.963,4.95E-31,22,Ndufb9
Hint1.9,2.55E-35,0.385503103,0.987,0.97,4.98E-31,22,Hint1
Kalrn.19,3.59E-35,-0.53271833,0.194,0.463,7.01E-31,22,Kalrn
Uqcrc1.7,3.63E-35,0.37420744,0.898,0.786,7.09E-31,22,Uqcrc1
Kctd9,4.34E-35,0.190500133,0.181,0.055,8.47E-31,22,Kctd9
Pde2a.17,1.25E-34,-0.514676468,0.198,0.463,2.44E-30,22,Pde2a
Mxra7,1.33E-34,0.188315762,0.185,0.057,2.60E-30,22,Mxra7
Ensa.17,1.84E-34,-0.451913767,0.414,0.658,3.60E-30,22,Ensa
Crhr1.1,2.52E-34,0.19301997,0.183,0.057,4.92E-30,22,Crhr1
Mtpn.12,2.90E-34,-0.452025455,0.416,0.665,5.66E-30,22,Mtpn
Ndufc1.10,4.21E-34,0.385565726,0.985,0.95,8.22E-30,22,Ndufc1
Cited1.1,4.23E-34,0.198684786,0.169,0.051,8.25E-30,22,Cited1
Cdk5r1.13,4.55E-34,-0.465102694,0.362,0.62,8.87E-30,22,Cdk5r1
Ndufa12.11,4.55E-34,0.402847999,0.962,0.892,8.88E-30,22,Ndufa12
Rell2.11,7.03E-34,0.467450075,0.648,0.448,1.37E-29,22,Rell2
Chga.16,8.05E-34,0.489280485,0.702,0.537,1.57E-29,22,Chga
Adssl1.7,8.96E-34,0.262418908,0.288,0.116,1.75E-29,22,Adssl1
Tspan7.20,1.65E-33,-0.360540972,0.976,0.987,3.23E-29,22,Tspan7
Rapgef5.11,1.93E-33,0.437150517,0.435,0.232,3.77E-29,22,Rapgef5
Paqr4.5,1.98E-33,0.315395645,0.401,0.195,3.86E-29,22,Paqr4
Lifr.2,2.68E-33,0.278879092,0.282,0.115,5.23E-29,22,Lifr
Ccdc184.7,2.72E-33,0.295115237,0.328,0.145,5.30E-29,22,Ccdc184
Ndufv2.8,3.02E-33,0.368786463,0.913,0.829,5.90E-29,22,Ndufv2
Wasf1.14,3.12E-33,-0.486421917,0.239,0.504,6.09E-29,22,Wasf1
Prkcg.16,3.46E-33,-0.51889606,0.207,0.469,6.74E-29,22,Prkcg
Adk.5,3.83E-33,0.374331374,0.467,0.253,7.47E-29,22,Adk
2010300C02Rik.15,4.01E-33,-0.518813776,0.124,0.375,7.82E-29,22,2010300C02Rik
Zbtb18.19,4.73E-33,-0.540025899,0.181,0.433,9.22E-29,22,Zbtb18
Laptm4b.7,4.80E-33,0.415903726,0.552,0.339,9.37E-29,22,Laptm4b
Rcan2.17,5.37E-33,0.415018089,0.757,0.596,1.05E-28,22,Rcan2
St8sia4,7.52E-33,0.190662278,0.166,0.05,1.47E-28,22,St8sia4
Scn2a.14,9.08E-33,-0.438592284,0.137,0.389,1.77E-28,22,Scn2a
Ywhah.19,9.13E-33,-0.383709361,0.987,0.987,1.78E-28,22,Ywhah
Sptbn2.19,1.13E-32,-0.449283228,0.503,0.714,2.20E-28,22,Sptbn2
Tmx2.9,1.21E-32,0.393492088,0.819,0.702,2.35E-28,22,Tmx2
Gatm.18,1.25E-32,0.360394643,0.642,0.402,2.44E-28,22,Gatm
Tusc3.16,2.25E-32,-0.465061829,0.222,0.475,4.38E-28,22,Tusc3
Mog.18,3.28E-32,0.280443061,0.482,0.25,6.40E-28,22,Mog
Gda.14,3.86E-32,-0.457375462,0.087,0.329,7.52E-28,22,Gda
Tecr.10,4.67E-32,0.341165403,0.959,0.892,9.11E-28,22,Tecr
Lamp5.19,5.32E-32,-0.614749269,0.087,0.323,1.04E-27,22,Lamp5
Scn4b.15,8.47E-32,0.30389035,0.409,0.201,1.65E-27,22,Scn4b
Ndufb6.9,9.19E-32,0.419719013,0.879,0.794,1.79E-27,22,Ndufb6
Cryab.17,9.37E-32,0.365496041,0.874,0.704,1.83E-27,22,Cryab
Frrs1l.16,9.60E-32,-0.464508169,0.25,0.499,1.87E-27,22,Frrs1l
Ndufb11.6,1.12E-31,0.364252743,0.91,0.817,2.19E-27,22,Ndufb11
Adgrb2.15,1.19E-31,-0.441996026,0.345,0.594,2.33E-27,22,Adgrb2
Patj.19,1.28E-31,0.249971384,0.292,0.121,2.50E-27,22,Patj
Nrtn,1.35E-31,0.163095825,0.153,0.045,2.64E-27,22,Nrtn
Ermn.17,1.55E-31,0.284787378,0.439,0.22,3.03E-27,22,Ermn
Stx1a.19,1.79E-31,-0.500724604,0.132,0.375,3.50E-27,22,Stx1a
Rab37.2,1.99E-31,0.182077269,0.218,0.078,3.89E-27,22,Rab37
Whrn.1,2.18E-31,0.239286953,0.224,0.083,4.26E-27,22,Whrn
Nrip3.15,2.34E-31,0.3346069,0.539,0.305,4.56E-27,22,Nrip3
Agt.18,2.78E-31,0.31751274,0.514,0.274,5.42E-27,22,Agt
Diras2.15,3.18E-31,-0.475487378,0.249,0.507,6.20E-27,22,Diras2
Rgs4.19,3.73E-31,-0.518124449,0.427,0.664,7.27E-27,22,Rgs4
Ppp1r14a.17,1.63E-30,0.3009883,0.422,0.211,3.19E-26,22,Ppp1r14a
Itpr1.16,2.39E-30,-0.476595762,0.347,0.58,4.66E-26,22,Itpr1
Elovl5.7,5.17E-30,0.282957487,0.427,0.221,1.01E-25,22,Elovl5
Chchd2.10,8.01E-30,0.299514774,1,0.994,1.56E-25,22,Chchd2
Vxn.18,9.49E-30,-0.584085193,0.124,0.357,1.85E-25,22,Vxn
Tubb4a.18,1.08E-29,0.332051494,0.942,0.832,2.11E-25,22,Tubb4a
Osbpl9.1,1.29E-29,0.285933369,0.343,0.164,2.51E-25,22,Osbpl9
Cacna1i.10,1.96E-29,0.314188511,0.282,0.124,3.83E-25,22,Cacna1i
Celf5.15,2.45E-29,-0.380456607,0.085,0.316,4.78E-25,22,Celf5
Pcp4.19,2.72E-29,-0.848594383,0.944,0.953,5.30E-25,22,Pcp4
Pgrmc1.17,2.91E-29,-0.456104679,0.539,0.721,5.68E-25,22,Pgrmc1
Prdx2.9,3.20E-29,0.348281438,0.928,0.861,6.25E-25,22,Prdx2
Aco2.6,3.55E-29,0.355810078,0.872,0.786,6.93E-25,22,Aco2
Atp5f1.11,3.71E-29,0.330708156,0.981,0.939,7.23E-25,22,Atp5f1
Tmem132c.1,4.00E-29,0.156204235,0.134,0.038,7.81E-25,22,Tmem132c
Ppp1r1a.17,4.06E-29,-0.496149476,0.311,0.539,7.93E-25,22,Ppp1r1a
Nptx1.19,4.22E-29,-0.546392972,0.166,0.394,8.23E-25,22,Nptx1
Syt1.20,7.08E-29,-0.406688535,0.857,0.945,1.38E-24,22,Syt1
Gng11.16,7.87E-29,0.268989112,0.45,0.237,1.54E-24,22,Gng11
Rprml.17,7.98E-29,-0.3858048,0.077,0.304,1.56E-24,22,Rprml
Tmem88b.18,8.90E-29,0.245431554,0.397,0.196,1.74E-24,22,Tmem88b
Frmpd1,9.47E-29,0.153887349,0.147,0.044,1.85E-24,22,Frmpd1
Sirpa.14,1.18E-28,-0.40399763,0.403,0.64,2.31E-24,22,Sirpa
Cerk.5,1.40E-28,0.304090211,0.367,0.184,2.74E-24,22,Cerk
Ddt.5,1.59E-28,0.39674284,0.574,0.372,3.10E-24,22,Ddt
Cacnb3.14,2.13E-28,-0.442266224,0.2,0.444,4.16E-24,22,Cacnb3
Cspg5.14,2.16E-28,-0.39950739,0.418,0.65,4.21E-24,22,Cspg5
Icam5.17,2.31E-28,-0.416056656,0.092,0.315,4.50E-24,22,Icam5
Tmem132e.2,2.34E-28,0.184258671,0.185,0.064,4.57E-24,22,Tmem132e
Ndufa5.13,2.52E-28,0.354283032,0.972,0.93,4.91E-24,22,Ndufa5
Idh3b.9,2.68E-28,0.370545005,0.815,0.731,5.23E-24,22,Idh3b
Hspa8.12,3.16E-28,0.229344101,1,1,6.17E-24,22,Hspa8
Fam163a,3.21E-28,0.134999248,0.107,0.027,6.26E-24,22,Fam163a
Atp5e.5,3.68E-28,0.28593934,1,0.996,7.17E-24,22,Atp5e
Plppr4.16,4.83E-28,-0.431783993,0.134,0.362,9.43E-24,22,Plppr4
Prnp.13,5.38E-28,-0.331475914,0.977,0.987,1.05E-23,22,Prnp
Elavl4.14,5.50E-28,0.386689371,0.446,0.26,1.07E-23,22,Elavl4
Cyfip2.17,7.13E-28,-0.379517063,0.78,0.877,1.39E-23,22,Cyfip2
Gfra1.2,8.02E-28,0.284500205,0.273,0.12,1.57E-23,22,Gfra1
Eif5a2.4,1.00E-27,0.289748205,0.352,0.174,1.96E-23,22,Eif5a2
Disp2.12,1.33E-27,0.382298149,0.693,0.51,2.60E-23,22,Disp2
Fam131a.19,1.39E-27,-0.468612404,0.175,0.401,2.72E-23,22,Fam131a
Jph4.15,2.31E-27,-0.420311713,0.158,0.384,4.52E-23,22,Jph4
Il33.17,2.81E-27,0.279271736,0.461,0.254,5.47E-23,22,Il33
Rpl41.10,3.45E-27,-0.266534714,1,1,6.74E-23,22,Rpl41
Pgam1.11,3.48E-27,0.307640621,0.987,0.964,6.78E-23,22,Pgam1
Adarb1.19,3.58E-27,0.356761054,0.62,0.416,6.99E-23,22,Adarb1
Dnm3.13,4.05E-27,0.376235599,0.584,0.385,7.90E-23,22,Dnm3
mt-Nd2.13,5.74E-27,-0.237299906,1,1,1.12E-22,22,mt-Nd2
Micos10.9,5.99E-27,0.330594659,0.896,0.835,1.17E-22,22,Micos10
Zfpm2.1,7.17E-27,0.165503646,0.156,0.051,1.40E-22,22,Zfpm2
Sst.13,7.24E-27,0.779575523,0.727,0.635,1.41E-22,22,Sst
Gabrb3.15,1.10E-26,-0.390046415,0.203,0.438,2.15E-22,22,Gabrb3
Kcnk1.15,1.36E-26,0.395937545,0.548,0.359,2.66E-22,22,Kcnk1
Akain1,1.51E-26,0.113365447,0.107,0.028,2.94E-22,22,Akain1
Ndufa13.8,2.34E-26,0.294193833,0.991,0.977,4.56E-22,22,Ndufa13
Map3k20,4.62E-26,0.138225826,0.119,0.034,9.02E-22,22,Map3k20
Trnp1.14,5.61E-26,0.351508208,0.744,0.605,1.09E-21,22,Trnp1
Hsdl2,5.82E-26,0.218969898,0.269,0.119,1.14E-21,22,Hsdl2
Tmem132a.15,5.83E-26,-0.406645143,0.169,0.395,1.14E-21,22,Tmem132a
Vegfb.5,8.42E-26,0.374427633,0.603,0.414,1.64E-21,22,Vegfb
Acot7.11,9.68E-26,0.338959418,0.911,0.834,1.89E-21,22,Acot7
Gng13.17,1.12E-25,-0.370297913,0.469,0.676,2.18E-21,22,Gng13
Gas7.14,1.23E-25,-0.387847547,0.13,0.344,2.40E-21,22,Gas7
Gria1.15,1.90E-25,-0.424344766,0.232,0.462,3.71E-21,22,Gria1
Uqcrq.8,2.11E-25,0.302774862,0.996,0.985,4.12E-21,22,Uqcrq
Rassf8.1,2.30E-25,0.162498811,0.173,0.062,4.48E-21,22,Rassf8
Trim9.13,2.64E-25,-0.385868182,0.277,0.495,5.16E-21,22,Trim9
Fa2h.17,3.19E-25,0.203741755,0.29,0.131,6.22E-21,22,Fa2h
Cmpk2,3.33E-25,0.174705724,0.22,0.089,6.50E-21,22,Cmpk2
Olig1.19,5.06E-25,0.32162485,0.672,0.467,9.88E-21,22,Olig1
Opalin.17,5.46E-25,0.235753403,0.358,0.179,1.07E-20,22,Opalin
Ndufb3.7,6.27E-25,0.328116537,0.795,0.717,1.22E-20,22,Ndufb3
Rab3a.17,1.16E-24,0.276985134,0.998,0.98,2.27E-20,22,Rab3a
Tmem158.13,1.20E-24,-0.417523836,0.1,0.307,2.34E-20,22,Tmem158
Mif.11,1.27E-24,0.282159775,0.985,0.963,2.48E-20,22,Mif
Lynx1.15,1.60E-24,0.356973832,0.599,0.409,3.13E-20,22,Lynx1
Tbc1d4,1.75E-24,0.131246884,0.122,0.037,3.42E-20,22,Tbc1d4
Dlgap4.13,1.96E-24,-0.398451059,0.333,0.539,3.82E-20,22,Dlgap4
Pitpna.14,2.00E-24,0.352279365,0.791,0.696,3.90E-20,22,Pitpna
Ptprn.14,2.18E-24,-0.350354433,0.746,0.868,4.25E-20,22,Ptprn
Ndufs2.7,2.20E-24,0.314317975,0.849,0.756,4.30E-20,22,Ndufs2
Ier5.17,2.35E-24,-0.416996854,0.111,0.313,4.59E-20,22,Ier5
Bsg.7,2.59E-24,0.262715374,0.974,0.934,5.05E-20,22,Bsg
Cyp46a1.13,2.85E-24,-0.40230739,0.32,0.533,5.56E-20,22,Cyp46a1
Aldh1a1.14,4.07E-24,0.301790264,0.409,0.226,7.95E-20,22,Aldh1a1
Asb13.6,4.11E-24,0.307272618,0.375,0.203,8.02E-20,22,Asb13
Ncald.17,4.51E-24,-0.430041405,0.546,0.722,8.80E-20,22,Ncald
Rnf112.15,5.45E-24,-0.407829871,0.228,0.437,1.06E-19,22,Rnf112
Vdac1.10,5.57E-24,0.329396033,0.904,0.845,1.09E-19,22,Vdac1
Gabarapl2.14,6.44E-24,0.333589022,0.913,0.835,1.26E-19,22,Gabarapl2
Cyc1.4,7.53E-24,0.293091561,0.861,0.792,1.47E-19,22,Cyc1
Syn2.14,7.82E-24,-0.426104831,0.667,0.793,1.53E-19,22,Syn2
Abhd3.4,9.77E-24,0.28386211,0.358,0.191,1.91E-19,22,Abhd3
Tsc22d3.13,1.08E-23,0.323606977,0.542,0.351,2.11E-19,22,Tsc22d3
Bcas1.16,1.28E-23,0.355429365,0.612,0.423,2.49E-19,22,Bcas1
Aldoc.16,1.32E-23,0.284040732,0.998,0.979,2.59E-19,22,Aldoc
Rbms3.2,1.38E-23,0.156039177,0.173,0.064,2.69E-19,22,Rbms3
Synpr.17,1.43E-23,-0.450033023,0.132,0.336,2.80E-19,22,Synpr
Dkk3.19,1.48E-23,-0.43135468,0.128,0.329,2.89E-19,22,Dkk3
Gnao1.8,1.55E-23,-0.341331293,0.761,0.862,3.03E-19,22,Gnao1
Enho.13,1.58E-23,0.340755239,0.612,0.427,3.08E-19,22,Enho
Cadps.12,1.85E-23,0.362915793,0.646,0.472,3.62E-19,22,Cadps
Bola3.3,2.90E-23,0.319048579,0.525,0.336,5.65E-19,22,Bola3
Kcnh3.16,3.56E-23,-0.313480291,0.043,0.223,6.95E-19,22,Kcnh3
Mrtfb.17,3.89E-23,-0.376119561,0.183,0.388,7.58E-19,22,Mrtfb
Atp2b4.16,3.90E-23,-0.382134908,0.072,0.26,7.61E-19,22,Atp2b4
Dynlt3.10,4.53E-23,0.360364146,0.559,0.387,8.84E-19,22,Dynlt3
Rit2.17,4.98E-23,0.336843371,0.573,0.392,9.72E-19,22,Rit2
Adgrl1.12,5.88E-23,-0.373386891,0.386,0.584,1.15E-18,22,Adgrl1
Rnf13.15,7.91E-23,0.272707903,0.573,0.368,1.54E-18,22,Rnf13
Chrm1.18,8.17E-23,-0.328631477,0.096,0.293,1.59E-18,22,Chrm1
Mast3.15,8.61E-23,-0.405778452,0.217,0.421,1.68E-18,22,Mast3
Pfkm.10,8.94E-23,0.291658652,0.874,0.782,1.74E-18,22,Pfkm
Bag3.1,8.96E-23,0.143391939,0.132,0.043,1.75E-18,22,Bag3
Ndufaf2.4,9.30E-23,0.318097107,0.38,0.214,1.81E-18,22,Ndufaf2
Msi2.3,9.62E-23,0.276624989,0.354,0.19,1.88E-18,22,Msi2
Ranbp6.2,1.12E-22,0.22914089,0.269,0.127,2.19E-18,22,Ranbp6
Ubl3.11,1.44E-22,0.359571418,0.706,0.573,2.82E-18,22,Ubl3
Tpi1.11,1.51E-22,0.273015411,0.994,0.978,2.95E-18,22,Tpi1
Psd3.11,1.62E-22,-0.382110736,0.267,0.482,3.17E-18,22,Psd3
Slc38a1.9,1.71E-22,0.347850042,0.473,0.297,3.33E-18,22,Slc38a1
Ndufs6.9,2.06E-22,0.284569764,0.908,0.834,4.02E-18,22,Ndufs6
Pde1a.20,2.06E-22,-0.36806874,0.105,0.299,4.02E-18,22,Pde1a
Slc35f1.7,2.63E-22,0.284895361,0.288,0.144,5.13E-18,22,Slc35f1
Pllp.17,2.85E-22,0.25897225,0.467,0.274,5.55E-18,22,Pllp
Calb1.16,3.04E-22,-0.450933281,0.213,0.413,5.92E-18,22,Calb1
Crip2.15,3.72E-22,-0.386310848,0.243,0.445,7.26E-18,22,Crip2
Dynll2.8,3.98E-22,0.300845277,0.96,0.917,7.76E-18,22,Dynll2
Ogdh.10,4.49E-22,0.355009991,0.653,0.507,8.77E-18,22,Ogdh
Sucla2.9,4.65E-22,0.36756508,0.616,0.469,9.07E-18,22,Sucla2
Bend6.16,4.84E-22,0.324985677,0.601,0.421,9.45E-18,22,Bend6
Ndufb7.7,5.32E-22,0.341344887,0.829,0.744,1.04E-17,22,Ndufb7
Cnksr2.14,5.55E-22,-0.317090357,0.079,0.267,1.08E-17,22,Cnksr2
Rufy3.10,6.44E-22,0.397700802,0.627,0.492,1.26E-17,22,Rufy3
Rtn4r.15,6.76E-22,-0.322798265,0.077,0.26,1.32E-17,22,Rtn4r
Syt13.16,7.68E-22,-0.345874592,0.311,0.515,1.50E-17,22,Syt13
Tcf4.15,8.40E-22,-0.431821043,0.258,0.453,1.64E-17,22,Tcf4
Neto2.5,9.78E-22,0.248885843,0.299,0.151,1.91E-17,22,Neto2
Cacna2d1.13,9.79E-22,-0.299457656,0.098,0.289,1.91E-17,22,Cacna2d1
Cops9.9,9.82E-22,0.302042747,0.966,0.943,1.92E-17,22,Cops9
S100b.16,9.94E-22,0.308479849,0.751,0.596,1.94E-17,22,S100b
Nxph1.2,1.29E-21,0.213936662,0.258,0.122,2.52E-17,22,Nxph1
Nars.10,1.33E-21,0.331865397,0.682,0.544,2.60E-17,22,Nars
Necab1.12,1.34E-21,-0.371387505,0.083,0.266,2.62E-17,22,Necab1
Car2.17,1.35E-21,0.297719833,0.748,0.592,2.63E-17,22,Car2
Acsl6.13,1.35E-21,0.306732571,0.612,0.436,2.63E-17,22,Acsl6
Tbr1.17,1.41E-21,-0.346148826,0.073,0.253,2.75E-17,22,Tbr1
Prkce.13,1.55E-21,-0.380617921,0.322,0.52,3.03E-17,22,Prkce
Fam20c.15,1.93E-21,0.339656222,0.38,0.216,3.77E-17,22,Fam20c
Ppp1r9a.16,2.01E-21,-0.361465237,0.239,0.443,3.92E-17,22,Ppp1r9a
Eepd1.1,2.24E-21,0.189485984,0.169,0.066,4.37E-17,22,Eepd1
Phf24.16,2.47E-21,-0.386284501,0.303,0.5,4.83E-17,22,Phf24
Atp5l.7,2.49E-21,0.259031171,0.992,0.988,4.85E-17,22,Atp5l
Timm8a1,2.68E-21,0.207390172,0.249,0.116,5.24E-17,22,Timm8a1
Mpped1.17,2.91E-21,-0.33289185,0.079,0.259,5.67E-17,22,Mpped1
Grin2a.15,2.93E-21,-0.346500226,0.158,0.354,5.71E-17,22,Grin2a
Flt3,3.40E-21,0.117658453,0.105,0.032,6.64E-17,22,Flt3
Bex1.18,4.05E-21,-0.384446393,0.215,0.415,7.91E-17,22,Bex1
Fxyd6.17,4.81E-21,-0.420775319,0.151,0.339,9.39E-17,22,Fxyd6
Agap3.9,5.31E-21,-0.325887832,0.448,0.641,1.04E-16,22,Agap3
Galntl6,5.43E-21,0.117388486,0.111,0.035,1.06E-16,22,Galntl6
Gpr37.15,5.44E-21,0.237230011,0.444,0.26,1.06E-16,22,Gpr37
Pdlim2.17,7.44E-21,0.182560602,0.277,0.133,1.45E-16,22,Pdlim2
Tmem229b,8.29E-21,0.177605749,0.179,0.072,1.62E-16,22,Tmem229b
Glrx5.10,8.91E-21,0.378106664,0.533,0.383,1.74E-16,22,Glrx5
Ndufa1.7,1.04E-20,0.299236497,0.91,0.831,2.04E-16,22,Ndufa1
Brk1.12,1.19E-20,-0.310103805,0.497,0.693,2.31E-16,22,Brk1
Ret.2,1.23E-20,0.146430377,0.137,0.049,2.41E-16,22,Ret
Cds1.16,1.33E-20,0.285980691,0.431,0.262,2.59E-16,22,Cds1
Esrra.9,1.72E-20,0.251366482,0.354,0.198,3.36E-16,22,Esrra
Cltb.11,1.77E-20,0.336406997,0.689,0.582,3.45E-16,22,Cltb
Tspan2.16,1.85E-20,0.198403043,0.456,0.267,3.62E-16,22,Tspan2
Ptpn5.14,1.89E-20,-0.391861925,0.286,0.474,3.68E-16,22,Ptpn5
Kcnip2.15,2.06E-20,-0.362344751,0.164,0.354,4.01E-16,22,Kcnip2
Nell2.15,2.09E-20,-0.381188046,0.384,0.575,4.07E-16,22,Nell2
Cadps2.18,2.22E-20,-0.306578383,0.058,0.227,4.34E-16,22,Cadps2
Sacm1l.12,2.61E-20,0.289049892,0.439,0.272,5.10E-16,22,Sacm1l
Camkk2.17,2.65E-20,-0.324367018,0.136,0.324,5.18E-16,22,Camkk2
Zfr.10,3.30E-20,-0.308133372,0.416,0.613,6.44E-16,22,Zfr
Slc8a2.15,3.43E-20,-0.280559407,0.064,0.235,6.69E-16,22,Slc8a2
Dusp14.18,3.76E-20,-0.31923812,0.109,0.29,7.34E-16,22,Dusp14
Gabbr2.14,4.72E-20,-0.393353129,0.307,0.499,9.21E-16,22,Gabbr2
Meg3.16,4.76E-20,-0.34823302,0.87,0.944,9.28E-16,22,Meg3
Mgll.17,5.20E-20,-0.327019739,0.173,0.367,1.02E-15,22,Mgll
Igfbp6.18,5.28E-20,-0.336284884,0.085,0.258,1.03E-15,22,Igfbp6
Ndufa2.5,5.53E-20,0.252024086,0.979,0.952,1.08E-15,22,Ndufa2
Pnoc.4,5.76E-20,0.204449081,0.213,0.096,1.12E-15,22,Pnoc
Hspe1.12,6.14E-20,0.298275595,0.819,0.737,1.20E-15,22,Hspe1
Sec11c.14,9.25E-20,0.297853665,0.678,0.532,1.80E-15,22,Sec11c
Foxg1.15,9.28E-20,-0.325817013,0.119,0.296,1.81E-15,22,Foxg1
Erc2.14,9.40E-20,-0.294706251,0.079,0.25,1.83E-15,22,Erc2
Cltc.11,9.57E-20,0.256312049,0.927,0.89,1.87E-15,22,Cltc
Atp5d.6,9.67E-20,0.262929028,0.976,0.946,1.89E-15,22,Atp5d
Nat8l.15,1.07E-19,0.366495206,0.708,0.566,2.09E-15,22,Nat8l
Strn4.14,1.09E-19,-0.326860874,0.224,0.414,2.13E-15,22,Strn4
Scd2.18,1.09E-19,0.207317173,0.998,0.991,2.13E-15,22,Scd2
Stk32c.14,1.23E-19,-0.31688814,0.117,0.296,2.39E-15,22,Stk32c
Celf2.13,1.24E-19,-0.342485104,0.309,0.503,2.43E-15,22,Celf2
Nap1l5.14,1.40E-19,0.154456962,0.979,0.894,2.73E-15,22,Nap1l5
Fgf9.1,1.58E-19,0.178378043,0.205,0.091,3.08E-15,22,Fgf9
Caly.17,1.82E-19,-0.348332676,0.561,0.724,3.55E-15,22,Caly
Ddx5.10,1.82E-19,-0.274644266,0.908,0.957,3.55E-15,22,Ddx5
Pnpo.5,1.89E-19,0.237463623,0.303,0.161,3.69E-15,22,Pnpo
R3hdm1.15,1.93E-19,-0.363809763,0.215,0.396,3.76E-15,22,R3hdm1
Ppp1r9b.15,2.12E-19,-0.312965044,0.589,0.752,4.14E-15,22,Ppp1r9b
Vat1l.18,2.15E-19,0.25419628,0.341,0.186,4.19E-15,22,Vat1l
Scn1b.18,2.25E-19,0.214292224,0.983,0.908,4.39E-15,22,Scn1b
Car14.3,2.53E-19,0.143105642,0.181,0.075,4.94E-15,22,Car14
Slc35d3.1,2.54E-19,0.124160088,0.105,0.033,4.95E-15,22,Slc35d3
Homer1.18,2.62E-19,-0.423362538,0.211,0.382,5.11E-15,22,Homer1
Shd.5,2.66E-19,0.167639517,0.23,0.107,5.18E-15,22,Shd
Brinp1.16,2.80E-19,-0.35785381,0.235,0.423,5.47E-15,22,Brinp1
Synpo.13,3.57E-19,-0.284370718,0.073,0.239,6.97E-15,22,Synpo
Nsg1.16,3.93E-19,0.288561839,0.872,0.786,7.66E-15,22,Nsg1
Map1lc3b.7,4.51E-19,0.284419549,0.857,0.789,8.79E-15,22,Map1lc3b
Ppa1.11,4.52E-19,0.315093528,0.537,0.374,8.83E-15,22,Ppa1
Eno2.14,4.82E-19,0.259321269,0.979,0.945,9.41E-15,22,Eno2
Epn1.18,5.17E-19,-0.308635899,0.614,0.761,1.01E-14,22,Epn1
Syne1.15,5.30E-19,-0.313470936,0.113,0.286,1.03E-14,22,Syne1
Arhgef6,5.39E-19,0.10776249,0.1,0.031,1.05E-14,22,Arhgef6
Fgf13.13,5.88E-19,-0.32602351,0.177,0.363,1.15E-14,22,Fgf13
Wsb2.11,6.26E-19,-0.303887733,0.424,0.611,1.22E-14,22,Wsb2
Sprn.14,6.39E-19,-0.301541301,0.117,0.294,1.25E-14,22,Sprn
Eef1a1.18,6.41E-19,-0.217432414,1,1,1.25E-14,22,Eef1a1
Qk.16,6.81E-19,0.252957562,0.782,0.658,1.33E-14,22,Qk
Litaf.16,8.69E-19,0.19998636,0.311,0.163,1.70E-14,22,Litaf
Cox7a2l.7,8.91E-19,0.269624788,0.834,0.736,1.74E-14,22,Cox7a2l
Eno1.11,8.99E-19,0.290455534,0.861,0.767,1.75E-14,22,Eno1
Cacnb1.13,9.11E-19,-0.298838632,0.105,0.276,1.78E-14,22,Cacnb1
Jph3.12,9.95E-19,-0.292914271,0.173,0.36,1.94E-14,22,Jph3
Cdh13.15,1.06E-18,0.276062596,0.356,0.206,2.07E-14,22,Cdh13
Desi1.13,1.11E-18,0.314504811,0.527,0.362,2.17E-14,22,Desi1
Hsp90aa1.10,1.35E-18,0.225448623,0.994,0.994,2.64E-14,22,Hsp90aa1
St3gal6,1.39E-18,0.190328297,0.158,0.064,2.70E-14,22,St3gal6
Csrp1.16,1.49E-18,0.246651592,0.721,0.575,2.92E-14,22,Csrp1
Gas6.5,1.50E-18,0.252588345,0.365,0.214,2.93E-14,22,Gas6
Cd81.17,1.72E-18,0.218420046,0.953,0.858,3.35E-14,22,Cd81
Dnajc27.9,1.77E-18,0.262872002,0.414,0.254,3.45E-14,22,Dnajc27
Plk2.17,1.99E-18,-0.371201059,0.211,0.384,3.88E-14,22,Plk2
Efhd1.13,2.04E-18,0.140702186,0.224,0.104,3.98E-14,22,Efhd1
Cdk18.11,2.48E-18,0.189844599,0.264,0.133,4.83E-14,22,Cdk18
Lrp11.12,2.64E-18,0.385280966,0.527,0.39,5.15E-14,22,Lrp11
Hdhd2.4,2.85E-18,0.292653315,0.465,0.304,5.55E-14,22,Hdhd2
